FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP_CATEG;Gruppo di spesa;PURCH_BEHAVIOUR;Abitudine di spesa;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;1.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;0.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;ALL;Tutte le voci;2018;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;ALL;Tutte le voci;2019;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;ALL;Tutte le voci;2020;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FOOD;Cibi;ALL;Tutte le voci;2021;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;49.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;50.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;53.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;51.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;44.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;43;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;40;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;40.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;1.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;1.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;1.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;4.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;5.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;6.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2018;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2019;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2020;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);BEVER;Bevande;ALL;Tutte le voci;2021;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;32.2;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;35.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;37;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;33.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;60.5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;57.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;55.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;59.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;2.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;1.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;0.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;4.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;6.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;5.5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2018;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2019;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2020;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);CLOT_FOOTW;Abbigliamento e calzature;ALL;Tutte le voci;2021;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;48.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;51.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;54.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;52.2;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;47.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;44.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;42.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;44.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;1.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;1.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;1.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;1.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;2;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;1.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;1.5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;1.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2018;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2019;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2020;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);PCARE_HY;Cura e igiene personale;ALL;Tutte le voci;2021;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;66.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;66.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;68.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;66.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;24.5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;24.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;25.2;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;27;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;4.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;5.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;3.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;0.6;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;3.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;3.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;3.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2018;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2019;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2020;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);MEX_RPC;Visite mediche e accertamenti periodici preventivi;ALL;Tutte le voci;2021;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;48.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;49.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2020;51.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2021;47.5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2018;28.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2019;27.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2020;28.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;LESS_QN_QL;Un anno fa li compravo e ho limitato la spesa in quantità e/o qualità;2021;31.1;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2018;2.7;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2019;2.9;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2020;0.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;MR_QN_BT_QL;Un anno fa li compravo e ho aumentato la spesa in quantità e/o qualità;2021;1.5;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2018;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2019;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2020;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC1Y;Un anno fa non li compravo e ho iniziato a comprarli;2021;..;0;Il dato non raggiunge la metà della cifra minima considerata
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2018;19.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2019;19.3;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2020;18.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;NO_PRC;Un anno fa non li compravo e continuo a non comprarli;2021;19.8;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2018;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2019;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2020;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);FUEL_PT;Carburanti per mezzi privati;ALL;Tutte le voci;2021;100;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2018;18.4;;
A;Annuale;ITF;Sud;FAM_VAL_PERC;Famiglie (composizione %);TRV_HOL;Viaggi e vacanze;SAME_QN_QL;Un anno fa li compravo e continuo a comprarli senza modifiche;2019;19.7;;
