FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;COICOP;Coicop (DESC);NUMBER_HOUSEHOLD_COMP;Numero di componenti della famiglia;Tempo (TIME_PERIOD);Osservazione;OBS_STATUS;'Stato dell"'osservazione'
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N1;1;2018;1.77;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N1;1;2019;2.37;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N1;1;2020;2.74;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N1;1;2021;2.4;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2014;2.31;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2015;2.6;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2016;4.77;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2017;3.79;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2018;3.76;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2019;5.38;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2020;1.99;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N2;2;2021;2.99;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2014;8.54;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2015;8.76;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2016;10.07;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2017;8.24;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2018;7.3;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2019;10.43;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2020;6.12;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N3;3;2021;6.34;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2014;9.63;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2015;6.33;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2016;8.36;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2017;9.42;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2018;8.98;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2019;11.22;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2020;5.37;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N4;4;2021;7.92;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2014;6.52;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2015;6.64;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2016;3.54;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2017;11.85;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2018;9.73;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2019;10.23;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2020;3.88;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1240;Assistenza sociale;N5_GE;5 e più;2021;3.09;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2014;37.56;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2015;38.23;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2016;40.92;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2017;37.57;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2018;37.99;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2019;38.53;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2020;37.16;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N1;1;2021;36.47;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2014;73.13;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2015;71.03;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2016;70.6;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2017;72.22;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2018;71.81;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2019;72.35;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2020;68.58;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N2;2;2021;67.21;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2014;96.56;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2015;92.68;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2016;90.25;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2017;87.78;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2018;89.65;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2019;87.72;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2020;89.17;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N3;3;2021;82.52;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2014;109.6;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2015;100.51;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2016;100.78;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2017;97.91;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2018;101.77;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2019;98.27;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2020;90.43;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N4;4;2021;95.07;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2014;107.41;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2015;100.27;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2016;89.44;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2017;90.07;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2018;90.35;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2019;101.85;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2020;90.64;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);125;Assicurazioni;N5_GE;5 e più;2021;87.54;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2014;5.4;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2015;7.5;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2016;7.57;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2017;5.44;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2018;4.86;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2019;5.18;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2020;3.93;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N1;1;2021;3.67;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2014;8.47;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2015;9.17;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2016;6.92;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2017;9.15;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2018;8.28;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2019;8.61;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2020;6.24;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N2;2;2021;5.91;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2014;13.46;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2015;12.67;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2016;12.42;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2017;11.27;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2018;12.8;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2019;9.86;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2020;12.38;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N3;3;2021;8.2;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2014;17.11;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2015;13.64;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2016;15.66;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2017;15.68;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2018;14.7;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2019;12.27;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2020;10.09;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N4;4;2021;11.23;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2014;14.64;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2015;14.23;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2016;8.64;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2017;11.29;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2018;11.23;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2019;13.38;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2020;9.29;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1251;Assicurazione sulla vita;N5_GE;5 e più;2021;6.89;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2014;3.08;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2015;3.15;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2016;3.49;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2017;3.95;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2018;4.26;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2019;3.79;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2020;4.04;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N1;1;2021;3.83;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2014;5.45;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2015;5.76;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2016;6.41;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2017;7.23;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2018;6.94;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2019;6.68;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2020;6.93;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N2;2;2021;6.8;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2014;4.97;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2015;5.16;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2016;5.36;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2017;5.84;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2018;6.15;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2019;6.7;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2020;5.83;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N3;3;2021;5.99;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2014;5.07;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2015;5.17;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2016;5.61;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2017;4.93;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2018;6.42;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2019;6.02;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2020;5.76;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N4;4;2021;6.73;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N5_GE;5 e più;2014;4.71;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N5_GE;5 e più;2015;3.93;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N5_GE;5 e più;2016;3.79;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N5_GE;5 e più;2017;4.43;;
A;Annuale;IT;Italia;SPESA_MEDIA;Spesa media mensile familiare (in euro correnti);1252;'Assicurazione connessa all"'abitazione';N5_GE;5 e più;2018;5.62;;
